Time,SoC
1.72823e+09,-26.3
1.72823e+09,-101.5
1.72823e+09,5.2
1.72823e+09,3.1
1.72823e+09,23
1.72823e+09,99.8
1.72823e+09,150.6
1.72823e+09,3.2
1.72825e+09,10.1
1.72825e+09,2.1
1.72825e+09,84.2
1.72825e+09,-28.5
1.72825e+09,-21.8
1.72825e+09,2.9
1.72825e+09,1.2
1.72825e+09,3.2
1.72826e+09,5
1.72826e+09,11.4
1.72826e+09,75.3
1.72826e+09,6.8
1.72826e+09,2.2
1.72826e+09,24.2
1.72826e+09,7.6
1.72826e+09,17.8
1.72826e+09,2.8
1.72826e+09,9.8
1.72826e+09,13.8
1.72826e+09,2.9
1.72826e+09,2.7
1.72826e+09,62.8
1.72826e+09,-15.2
1.72826e+09,105.6
1.72826e+09,-31.8
1.72826e+09,2.4
1.72826e+09,24.9
1.72826e+09,10.5
1.72826e+09,19.9
1.72826e+09,4.1
1.72826e+09,2.3
1.72826e+09,2.5
1.72826e+09,2.5
1.72826e+09,2.2
1.72826e+09,2.5
1.72826e+09,2.4
1.72826e+09,2.9
1.72826e+09,2.6
1.72826e+09,2.1
1.72826e+09,-14.8
1.72826e+09,2.4
1.72826e+09,-12.4
1.72826e+09,-21
1.72826e+09,2.6
1.72827e+09,2.4
1.72827e+09,3
1.72827e+09,1.4
1.72827e+09,2.6
1.72827e+09,3.1
1.72827e+09,8.1
1.72827e+09,5.4
1.72828e+09,16
1.72832e+09,2.1
1.72832e+09,2.1
1.72832e+09,-40.8
1.72832e+09,32.4
1.72832e+09,32.3
1.72832e+09,24.6
1.72832e+09,-11.9
1.72832e+09,71.5
1.72832e+09,95.6
1.72832e+09,1.9
1.72832e+09,2.4
1.72832e+09,1.9
1.72832e+09,-14.3
1.72832e+09,0
1.72832e+09,-10
1.7284e+09,1.2
1.7284e+09,2.2
1.7284e+09,-16.2
1.7284e+09,10.6
1.7284e+09,-13
1.7284e+09,-1.5
1.7284e+09,18.3
1.7284e+09,56.9
1.7284e+09,38.1
1.7284e+09,43.1
1.72843e+09,3.2
1.72843e+09,12.2
1.72843e+09,47
1.72843e+09,35
1.72843e+09,39.9
1.72843e+09,65.5
1.72843e+09,12.6
1.72843e+09,35.3
1.72843e+09,49.3
1.72843e+09,46.9
1.72843e+09,88.8
1.72843e+09,-37.1
1.72844e+09,4.2
1.72844e+09,14.8
1.72844e+09,6.4
