Time,SoC
1.7291e+09,47.9846
1.7291e+09,38.8
1.7291e+09,34.9231
1.7291e+09,42.1231
1.7291e+09,41.7538
1.7291e+09,20.9846
1.72911e+09,33.8154
1.72911e+09,37.0923
1.72911e+09,43.1385
1.72911e+09,25.6
1.72911e+09,37.6462
1.72911e+09,37.9231
1.72911e+09,43.6462
1.72911e+09,29.4308
1.72911e+09,36.5846
1.72911e+09,45.7231
1.72911e+09,34.6
1.72911e+09,40.6923
1.72911e+09,49.1846
1.72911e+09,56.8
1.72911e+09,78.9538
1.72911e+09,48.4
1.72912e+09,32.0615
1.72912e+09,30.7231
1.72912e+09,14.8923
1.72912e+09,14.5692
1.72912e+09,13.2308
1.72912e+09,13.4615
1.72912e+09,13.3231
1.72912e+09,12.7692
1.72912e+09,12.4923
1.72912e+09,13.1846
1.72912e+09,12.0769
1.72912e+09,17.2923
1.72912e+09,12.3077
1.72912e+09,12.6308
1.72912e+09,12.2615
1.72912e+09,12.0769
1.72912e+09,11.6154
1.72912e+09,11.3846
1.72912e+09,19
1.72912e+09,27.1231
1.72912e+09,74.8923
1.72912e+09,78.1231
1.72912e+09,66.1692
1.72912e+09,59.8
1.72912e+09,36.3077
1.72912e+09,21.8154
1.72912e+09,36.9538
1.72912e+09,72.0308
1.72912e+09,46.7385
1.72912e+09,52.9692
1.72912e+09,13.6462
1.72912e+09,-17.7846
1.72912e+09,-24.1077
1.72912e+09,-27.7077
1.72912e+09,-30.6615
1.72912e+09,-33.2923
1.72912e+09,-35.6923
1.72912e+09,-37.9077
1.72912e+09,-40.1231
1.72913e+09,-41.9692
1.72913e+09,-43.7692
1.72913e+09,-45.0154
1.72913e+09,-45.7538
1.72913e+09,-46.4462
1.72913e+09,-47.0462
1.72913e+09,-47.6462
1.72913e+09,-47.6462
1.72913e+09,-47.6
1.72913e+09,-47.5538
1.72913e+09,-47.6462
1.72913e+09,-47.6
1.72913e+09,-47.6923
1.72913e+09,-47.8308
1.72913e+09,-48.0154
1.72913e+09,-48.3385
1.72913e+09,-48.7538
1.72913e+09,-48.8
1.72913e+09,-49.1231
1.72913e+09,-49.9538
1.72913e+09,-50.1385
1.72913e+09,-50.9692
1.72913e+09,-51.4769
1.72913e+09,-52.1692
1.72913e+09,-52.4462
1.72913e+09,-53.2769
1.72913e+09,-53.8769
1.72913e+09,-54.7538
1.72913e+09,-55.4
1.72913e+09,-56.0923
1.72913e+09,-56.8769
1.72913e+09,-57.9385
1.72913e+09,-59
1.72913e+09,-60.0615
1.72913e+09,-62.1846
1.72913e+09,-63.8462
1.72913e+09,-66.7538
1.72913e+09,-71.5077
1.72913e+09,72.1231
1.72913e+09,157.185
1.72915e+09,41.1538
1.72918e+09,16.9692
1.72918e+09,40.8769
1.72918e+09,23.7538
1.72918e+09,13.7385
1.72918e+09,23.7077
1.72918e+09,41.9846
1.72918e+09,38.2923
1.72918e+09,19.1846
1.72918e+09,16.9231
1.72919e+09,35.4769
1.72919e+09,41.2462
1.72919e+09,29.2462
1.72919e+09,45.3077
1.72919e+09,10.6923
1.72919e+09,24.2615
1.72919e+09,25.6462
1.72919e+09,35.5231
1.72919e+09,37.9231
1.72919e+09,51.7231
1.72919e+09,44.2
1.72919e+09,13.3692
1.72919e+09,13.8769
1.72919e+09,13.6
1.72919e+09,42.4923
1.7292e+09,14.9846
1.7292e+09,41.3385
1.7292e+09,43.6
1.7292e+09,39.3077
1.7292e+09,87.0769
1.7292e+09,22.4615
