Time,SoC
-1,334.2
-1,331.85
-1,336.35
-1,330.95
-1,336.5
-1,336.3
-1,335.35
-1,333.45
-1,334.75
-1,334.2
-1,334.75
-1,334.45
-1,331.2
-1,329.45
-1,335.05
-1,328.75
-1,327.4
-1,330.25
-1,339.3
-1,335.7
-1,332
-1,334.15
-1,332.4
-1,332.4
-1,334.2
-1,334.7
-1,334.7
-1,334.7
-1,334.8
-1,333.85
-1,334.25
-1,335.65
-1,334.7
-1,334.65
-1,334.55
-1,334.45
-1,334.45
-1,334.55
-1,334.6
-1,334.55
-1,334.55
-1,334.55
-1,334.45
-1,334.5
-1,334.55
-1,334.5
-1,334.65
-1,334.6
-1,334.65
-1,334.65
-1,334.65
-1,334.6
-1,334.6
-1,334.65
-1,334.65
-1,334.6
-1,334.65
-1,334.65
-1,334.6
-1,334.65
-1,334.65
-1,334.6
-1,334.6
-1,334.6
-1,334.6
-1,334.6
-1,334.6
-1,334.6
-1,334.35
-1,334.35
-1,334.3
-1,334.2
-1,334.65
-1,334.65
-1,334.6
-1,334.5
-1,334.5
-1,334.4
-1,334.3
-1,334.25
-1,334.2
-1,334.15
-1,334.15
-1,333.75
-1,334.05
-1,332.7
-1,332.4
-1,334.15
-1,334
-1,333.9
-1,330.05
-1,333.7
-1,333.2
-1,333.8
-1,333.8
-1,332.5
-1,331.5
-1,331.9
-1,329.55
-1,329.3
-1,331.9
-1,330.2
-1,330.5
-1,331.7
-1,327.65
-1,332.8
-1,335.3
-1,333.9
-1,330.8
-1,332.75
-1,331.25
-1,333.4
-1,332.1
-1,335
-1,333.65
-1,331.65
-1,330.8
-1,331
-1,331.4
-1,329
-1,328.6
-1,327.1
-1,329.2
-1,332.6
-1,330.95
-1,329.1
-1,325.85
-1,333.4
-1,330.7
-1,324.95
-1,331
-1,328.2
-1,329.1
-1,327.65
-1,328.9
-1,327.65
-1,330.8
-1,331.2
-1,327.75
-1,331.05
-1,329.75
-1,329.9
-1,327.6
-1,326.8
-1,327.4
-1,327.2
-1,332.2
-1,328.05
-1,327.9
-1,329.6
-1,331.05
-1,331.3
-1,330.45
-1,331.8
-1,329.7
-1,328.7
-1,331.35
-1,327.9
-1,330.75
-1,328.7
-1,329.35
-1,329.95
-1,330
-1,325.7
-1,328.65
-1,326.95
-1,326.6
-1,329.05
-1,329.8
-1,328.75
-1,323.4
-1,325.4
-1,326.45
-1,330.25
-1,329.35
-1,327.45
-1,326.9
-1,330.65
-1,327.2
-1,328.85
-1,329.15
-1,327.55
-1,328.25
-1,329.05
-1,328.5
-1,326.15
-1,329.1
-1,328.6
-1,326.1
-1,329
-1,329.9
-1,329
-1,329.05
-1,329.1
-1,329.1
-1,326.5
-1,328.4
-1,327.7
-1,324
-1,327.15
-1,330.55
-1,328.6
-1,326.95
-1,328.9
-1,330.5
-1,329
-1,329
-1,329
-1,329
-1,329
-1,329
-1,329.05
-1,329.1
-1,329.1
-1,326.2
-1,329.2
-1,328.65
-1,328.9
-1,328.9
-1,328.9
-1,328.9
-1,328.9
-1,329
-1,329
-1,328.9
-1,328.6
-1,328.85
-1,324.8
-1,321.5
-1,326.75
-1,328.7
-1,328.35
-1,327.3
-1,327.7
-1,328
-1,326.1
-1,329.95
-1,328.6
-1,328.6
-1,328.55
-1,328.7
-1,328.7
-1,328.1
-1,329.9
-1,325
-1,325
-1,328.6
-1,330.9
-1,326.65
-1,327.85
-1,328.7
-1,327.7
-1,327.75
-1,327.6
-1,326.95
-1,327.35
-1,327.85
-1,327.9
-1,346.9
-1,346.3
-1,346.45
-1,345.95
-1,346.5
-1,345.75
-1,345.85
-1,345.7
-1,345.7
-1,345.55
-1,345.25
-1,345.9
-1,343.8
-1,345.6
-1,345.35
-1,342.85
-1,342.45
-1,345.2
-1,344.35
-1,344.9
-1,344.9
-1,344.2
-1,344.4
-1,344.25
-1,344.65
-1,345.45
-1,344.55
-1,344.65
-1,344.7
-1,344.7
-1,344.7
-1,344.65
-1,344.6
-1,344.6
-1,344.6
-1,344.6
-1,344.6
-1,344.6
-1,344.6
-1,344.6
-1,344.5
-1,344.5
-1,344.5
-1,344.5
-1,344.35
-1,344.2
-1,344.2
-1,344.2
-1,341.7
-1,344.15
-1,344.05
-1,344
-1,344
-1,344
-1,344
-1,343.95
-1,343.05
-1,336.8
-1,346.05
-1,343.8
-1,343.7
-1,343.7
-1,343.6
-1,339.7
-1,340.7
-1,342.15
-1,341.55
-1,340.95
-1,341.95
-1,342.7
-1,341.1
-1,339.95
-1,341.25
-1,342.55
-1,340.4
-1,343.15
-1,339
-1,339.4
-1,338.1
-1,339.15
-1,339.65
-1,338.6
-1,337.3
-1,339.7
-1,335.9
-1,338.85
-1,336.15
-1,339.5
-1,337.2
-1,338.95
-1,337.7
-1,335.2
-1,337.5
-1,337.55
-1,335.65
-1,334.2
-1,336.6
-1,334.35
-1,336.4
-1,338.25
-1,335.05
-1,335.75
-1,336.5
-1,335.05
-1,336.4
-1,335.55
-1,335.35
-1,334.05
-1,337.25
-1,337.7
-1,336.35
-1,337.8
-1,336.1
-1,339.45
-1,337.2
-1,337.4
-1,334.65
-1,338.6
-1,337.9
-1,335.25
-1,336.35
-1,337.25
-1,337.3
-1,336.9
-1,336.25
-1,337.1
-1,337
-1,336.3
-1,337.2
-1,337.2
-1,337.1
-1,336.75
-1,336.95
-1,337.6
-1,337.55
-1,337.05
-1,336.9
-1,336.1
-1,336.3
-1,336.8
-1,337.25
-1,337.3
-1,337.15
-1,336.85
-1,336.55
-1,336.4
-1,336.35
-1,336.6
-1,336.7
-1,336.7
-1,336.7
-1,336.7
-1,336.7
-1,336.65
-1,336.6
-1,336.6
-1,336.6
-1,336.6
-1,336.6
-1,336.6
-1,336.55
-1,336.4
-1,335.9
-1,336.6
-1,336.75
-1,336
-1,336.25
-1,336.2
-1,335.15
-1,334.6
-1,337.2
-1,334.75
-1,334.7
-1,335.4
-1,334.35
-1,336.2
-1,336.85
-1,331.9
-1,336.65
-1,332.1
-1,333.6
-1,334.15
-1,335.4
-1,333.8
-1,333.4
-1,332.45
-1,333.9
-1,333.9
-1,333.25
-1,332.35
-1,333.8
-1,333.65
-1,331.75
-1,333.8
-1,332.8
-1,334.05
-1,333.8
-1,334.95
-1,333.25
-1,332.9
-1,332.3
-1,332.35
-1,332
-1,335.5
-1,332.6
-1,330.55
-1,330.8
-1,331.8
-1,333.45
-1,332.1
-1,331.45
-1,330.05
-1,330.9
-1,332.5
-1,333.35
-1,333.6
-1,332.2
-1,331.35
-1,332.3
-1,330.65
-1,332.8
-1,331
-1,331
-1,333.2
-1,331.65
-1,331.25
-1,333.65
-1,333.05
-1,333
-1,333
-1,333.05
-1,333.1
-1,332.4
-1,333.05
-1,330.65
-1,331.1
-1,334.05
-1,334.75
-1,333.3
-1,332.85
-1,331.85
-1,332.9
-1,333.7
-1,332.8
-1,332.25
-1,331.8
-1,330.75
-1,332.75
-1,332.9
-1,332.9
-1,332.9
-1,332.9
-1,332.9
-1,332.9
-1,331.75
-1,329.9
-1,332.7
-1,333.15
-1,330.9
-1,331.7
-1,333.2
-1,332.6
-1,332.6
-1,332.55
-1,332.5
-1,331
-1,332.65
-1,332.1
-1,332.55
-1,332.65
-1,332.4
-1,332.45
-1,332.3
-1,332.2
-1,332.2
-1,332.4
-1,331.25
-1,331.75
-1,331.8
-1,331.95
-1,329.3
-1,331.15
-1,332.3
-1,332.55
-1,332.2
-1,332.2
-1,332
-1,331.8
-1,331.9
-1,331.9
-1,331.2
-1,331.05
-1,330.95
-1,331.6
-1,331.7
-1,353.25
-1,374.55
-1,374.5
-1,374.5
-1,374.4
-1,374.4
-1,374.4
-1,374.4
-1,374.4
-1,374.3
-1,374.3
-1,374.3
-1,374.3
-1,374.3
-1,374.3
-1,374.4
-1,374.4
-1,374.4
-1,373.95
-1,375.3
-1,373.8
-1,374.8
-1,374.25
-1,374.55
-1,374.4
-1,373.75
-1,373.2
-1,373.8
-1,370.85
-1,374.45
-1,375.7
-1,373.4
-1,372.2
-1,376.55
-1,372.45
-1,372.4
-1,374.6
-1,373.4
-1,373.45
-1,373.45
-1,372.7
-1,372.7
-1,371.55
-1,372.4
-1,368.5
-1,373.35
-1,371.3
-1,373.45
-1,372.2
-1,371.75
-1,372.25
-1,370.4
-1,369.85
-1,374.35
-1,373.45
-1,373
-1,373
-1,373
-1,373.05
-1,373
-1,373.05
-1,373.05
-1,371.4
-1,369.8
-1,371.35
-1,372.7
-1,371.35
-1,371.4
-1,372.45
-1,373.7
-1,372.6
-1,372.65
-1,372.65
-1,371.65
-1,370.85
-1,371.5
-1,370.95
-1,374.2
-1,372.55
-1,372.45
